Error occurred
10 randomEdge 0.9 4057506 20.01 0.05
10 randomWalk 0.9 111430 57.33 9.42
Error occurred
11 randomEdge 0.1 5468 12.89 0.03
11 randomWalk 0.1 1248 31.05 12.14
11 random 0.2 72 12.34 0.05
11 randomEdge 0.2 44393 15.39 0.03
11 randomWalk 0.2 5020 45.85 12.450000000000001
11 random 0.3 1192 12.97 0.03
11 randomEdge 0.3 148044 18.91 0.04
11 randomWalk 0.3 13026 75.9 12.06
11 random 0.4 8929 15.5 0.07
11 randomEdge 0.4 352144 21.17 0.03
11 randomWalk 0.4 20415 85.36 11.96
11 random 0.5 42439 17.31 0.04
11 randomEdge 0.5 686965 24.97 0.04
11 randomWalk 0.5 32852 82.82000000000001 11.9
11 random 0.6 154347 19.93 0.03
11 randomEdge 0.6 1187351 28.54 0.04
11 randomWalk 0.6 49177 120.59 12.450000000000001
11 random 0.7 454119 23.11 0.03
11 randomEdge 0.7 1885287 30.38 0.05
11 randomWalk 0.7 66872 138.96 13.06
11 random 0.8 1144846 29.67 0.04
11 randomEdge 0.8 2810040 33.35 0.07
11 randomWalk 0.8 88359 112.34 12.09
11 random 0.9 2629248 34.410000000000004 0.04
11 randomEdge 0.9 3999422 38.71 0.04
11 randomWalk 0.9 112674 171.41 13.47
Error occurred
12 randomEdge 0.1 5544 12.06 0.03
12 randomWalk 0.1 1062 28.64 9.77
Error occurred
12 randomEdge 0.2 43325 14.22 0.05
12 randomWalk 0.2 4216 52.94 9.6
12 random 0.3 1177 12.15 0.03
12 randomEdge 0.3 147490 15.16 0.03
12 randomWalk 0.3 10453 83.81 10.25
12 random 0.4 8941 13.88 0.04
12 randomEdge 0.4 348849 18.6 0.04
12 randomWalk 0.4 22532 81.35000000000001 10.57
12 random 0.5 42708 14.76 0.03
12 randomEdge 0.5 678770 21.32 0.04
12 randomWalk 0.5 32819 116.37 10.58
12 random 0.6 152591 17.330000000000002 0.05
12 randomEdge 0.6 1176333 23.2 0.03
12 randomWalk 0.6 48414 145.0 12.86
12 random 0.7 445934 20.72 0.03
12 randomEdge 0.7 1862738 25.79 0.03
12 randomWalk 0.7 62869 120.58 10.69
12 random 0.8 1135663 23.91 0.04
12 randomEdge 0.8 2778969 28.21 0.04
12 randomWalk 0.8 89773 184.14000000000001 11.17
12 random 0.9 2593348 28.28 0.04
12 randomEdge 0.9 3955425 31.54 0.04
12 randomWalk 0.9 114564 262.86 11.43
Error occurred
13 randomEdge 0.1 5511 12.72 0.08
13 randomWalk 0.1 1039 24.35 10.61
Error occurred
13 randomEdge 0.2 44856 15.6 0.08
13 randomWalk 0.2 5307 49.59 10.77
13 random 0.3 1192 13.66 0.03
13 randomEdge 0.3 149962 18.19 0.03
13 randomWalk 0.3 10849 62.24 11.4
13 random 0.4 9006 14.52 0.04
13 randomEdge 0.4 354118 19.05 0.04
13 randomWalk 0.4 20934 61.370000000000005 11.35
13 random 0.5 43549 17.22 0.03
13 randomEdge 0.5 692876 23.23 0.05
13 randomWalk 0.5 36014 97.29 10.35
13 random 0.6 155457 19.650000000000002 0.03
13 randomEdge 0.6 1197098 26.2 0.04
13 randomWalk 0.6 50874 98.06 11.3
13 random 0.7 458887 23.6 0.03
13 randomEdge 0.7 1901867 29.44 0.04
13 randomWalk 0.7 69665 125.31 11.33
13 random 0.8 1162647 27.01 0.05
13 randomEdge 0.8 2838742 31.73 0.03
13 randomWalk 0.8 83185 146.04 11.92
13 random 0.9 2657009 31.93 0.04
13 randomEdge 0.9 4042727 35.77 0.07
13 randomWalk 0.9 109056 153.08 11.44
Error occurred
14 randomEdge 0.1 5480 16.53 0.04
14 randomWalk 0.1 1038 67.38 12.49
Error occurred
14 randomEdge 0.2 44485 20.16 0.04
14 randomWalk 0.2 5225 122.43 12.73
14 random 0.3 1253 15.66 0.06
14 randomEdge 0.3 149853 24.87 0.04
14 randomWalk 0.3 11401 155.93 13.35
14 random 0.4 9332 18.54 0.04
14 randomEdge 0.4 356606 28.72 0.05
14 randomWalk 0.4 19312 212.19 14.16
14 random 0.5 43496 22.91 0.04
14 randomEdge 0.5 694511 36.6 0.04
14 randomWalk 0.5 32604 331.23 14.27
14 random 0.6 155179 26.93 0.04
14 randomEdge 0.6 1201890 38.43 0.04
14 randomWalk 0.6 48706 309.45 14.280000000000001
14 random 0.7 459754 33.55 0.04
14 randomEdge 0.7 1906362 43.71 0.04
14 randomWalk 0.7 70171 368.59000000000003 15.39
14 random 0.8 1167348 42.56 0.04
14 randomEdge 0.8 2849747 45.67 0.04
14 randomWalk 0.8 87081 509.63 16.05
14 random 0.9 2658780 45.45 0.05
14 randomEdge 0.9 4053818 49.93 0.08
14 randomWalk 0.9 112965 509.2 15.92
Error occurred
15 randomEdge 0.1 5479 11.84 0.06
15 randomWalk 0.1 1113 18.41 9.76
Error occurred
15 randomEdge 0.2 44357 12.01 0.03
15 randomWalk 0.2 4606 26.400000000000002 9.94
15 random 0.3 1184 12.11 0.03
15 randomEdge 0.3 148320 15.22 0.04
15 randomWalk 0.3 10480 34.33 10.17
15 random 0.4 9110 12.91 0.04
15 randomEdge 0.4 352561 17.19 0.04
15 randomWalk 0.4 22446 36.37 10.82
15 random 0.5 43387 13.96 0.03
15 randomEdge 0.5 688706 18.86 0.04
15 randomWalk 0.5 36111 48.69 10.1
15 random 0.6 155284 16.01 0.04
15 randomEdge 0.6 1192740 20.53 0.04
15 randomWalk 0.6 52274 60.550000000000004 10.75
15 random 0.7 453765 18.59 0.03
15 randomEdge 0.7 1893394 19.3 0.04
15 randomWalk 0.7 62513 70.32000000000001 10.02
15 random 0.8 1152338 22.64 0.04
15 randomEdge 0.8 2820403 26.1 0.03
15 randomWalk 0.8 85487 57.300000000000004 11.08
15 random 0.9 2635613 21.85 0.06
15 randomEdge 0.9 4016316 29.3 0.04
15 randomWalk 0.9 116354 79.43 10.8
Error occurred
16 randomEdge 0.1 5574 12.97 0.05
16 randomWalk 0.1 886 36.39 10.14
Error occurred
16 randomEdge 0.2 44265 12.98 0.03
16 randomWalk 0.2 4970 73.17 9.49
16 random 0.3 1224 11.33 0.05
16 randomEdge 0.3 148939 16.15 0.04
16 randomWalk 0.3 11145 112.81 10.8
16 random 0.4 8931 12.81 0.04
16 randomEdge 0.4 353698 18.87 0.04
16 randomWalk 0.4 21627 144.8 10.53
16 random 0.5 43070 15.040000000000001 0.03
16 randomEdge 0.5 690161 20.78 0.03
16 randomWalk 0.5 32038 173.36 10.94
16 random 0.6 153875 17.27 0.03
16 randomEdge 0.6 1193544 23.330000000000002 0.04
16 randomWalk 0.6 50612 201.95000000000002 11.790000000000001
16 random 0.7 456422 19.97 0.03
16 randomEdge 0.7 1890890 26.740000000000002 0.03
16 randomWalk 0.7 67079 245.37 10.790000000000001
16 random 0.8 1154525 25.42 0.04
16 randomEdge 0.8 2824388 28.36 0.04
16 randomWalk 0.8 84126 269.09000000000003 11.63
16 random 0.9 2640325 27.650000000000002 0.05
16 randomEdge 0.9 4023027 33.08 0.04
16 randomWalk 0.9 108131 288.52 11.85
Error occurred
17 randomEdge 0.1 5688 10.69 0.03
17 randomWalk 0.1 723 12.93 8.76
Error occurred
17 randomEdge 0.2 44204 11.38 0.05
17 randomWalk 0.2 4727 15.34 8.33
17 random 0.3 1201 10.36 0.06
17 randomEdge 0.3 149695 12.97 0.04
17 randomWalk 0.3 11373 25.0 8.96
17 random 0.4 9078 11.42 0.04
17 randomEdge 0.4 352477 14.040000000000001 0.04
17 randomWalk 0.4 22556 25.54 9.4
17 random 0.5 43695 12.5 0.11
17 randomEdge 0.5 692517 16.15 0.04
17 randomWalk 0.5 33200 26.830000000000002 8.94
17 random 0.6 154353 12.92 0.04
17 randomEdge 0.6 1191187 14.620000000000001 0.04
17 randomWalk 0.6 48407 30.3 8.78
17 random 0.7 456476 15.36 0.05
17 randomEdge 0.7 1896045 19.21 0.04
17 randomWalk 0.7 62236 33.38 9.040000000000001
17 random 0.8 1158762 17.990000000000002 0.04
17 randomEdge 0.8 2822385 20.66 0.04
17 randomWalk 0.8 83220 31.98 8.39
17 random 0.9 2639900 21.37 0.11
17 randomEdge 0.9 4017912 23.0 0.06
17 randomWalk 0.9 105479 29.87 8.5
Error occurred
18 randomEdge 0.1 5508 15.790000000000001 0.04
18 randomWalk 0.1 1016 74.13 12.4
Error occurred
18 randomEdge 0.2 44826 21.650000000000002 0.05
18 randomWalk 0.2 5055 126.87 14.870000000000001
18 random 0.3 1187 15.6 0.04
18 randomEdge 0.3 149323 24.96 0.1
18 randomWalk 0.3 11381 178.03 13.24
18 random 0.4 9182 19.01 0.06
18 randomEdge 0.4 354714 28.96 0.04
18 randomWalk 0.4 20690 219.92000000000002 14.39
18 random 0.5 43423 22.13 0.05
18 randomEdge 0.5 694179 32.27 0.05
18 randomWalk 0.5 35460 273.32 15.88
18 random 0.6 155678 27.5 0.05
18 randomEdge 0.6 1199454 38.99 0.03
18 randomWalk 0.6 49930 317.3 14.73
18 random 0.7 458110 32.58 0.04
18 randomEdge 0.7 1900191 41.93 0.03
18 randomWalk 0.7 68959 391.0 16.44
18 random 0.8 1162605 43.63 0.04
18 randomEdge 0.8 2835887 43.63 0.05
18 randomWalk 0.8 87960 430.59000000000003 14.950000000000001
18 random 0.9 2653521 45.980000000000004 0.03
18 randomEdge 0.9 4043394 49.2 0.04
18 randomWalk 0.9 117271 504.02000000000004 18.1
Error occurred
19 randomEdge 0.1 5539 18.54 0.03
19 randomWalk 0.1 1198 57.410000000000004 13.120000000000001
Error occurred
19 randomEdge 0.2 44401 24.45 0.04
19 randomWalk 0.2 4347 101.73 13.040000000000001
19 random 0.3 1228 19.080000000000002 0.04
19 randomEdge 0.3 149586 29.93 0.04
19 randomWalk 0.3 12473 146.43 14.63
19 random 0.4 9062 22.23 0.04
19 randomEdge 0.4 355298 35.61 0.08
19 randomWalk 0.4 22478 178.96 15.540000000000001
19 random 0.5 43202 26.88 0.04
19 randomEdge 0.5 692554 42.62 0.04
19 randomWalk 0.5 33639 231.5 15.3
19 random 0.6 156275 32.99 0.04
19 randomEdge 0.6 1196808 35.9 0.04
19 randomWalk 0.6 48922 253.71 15.030000000000001
19 random 0.7 456069 41.84 0.04
19 randomEdge 0.7 1899025 39.59 0.05
19 randomWalk 0.7 68999 289.66 14.83
19 random 0.8 1160198 39.46 0.04
19 randomEdge 0.8 2831322 44.18 0.05
19 randomWalk 0.8 87302 336.42 15.33
19 random 0.9 2644795 43.13 0.05
19 randomEdge 0.9 4035965 46.46 0.04
19 randomWalk 0.9 112638 460.65000000000003 17.1
Error occurred
20 randomEdge 0.1 5529 11.69 0.03
20 randomWalk 0.1 746 19.51 8.98
Error occurred
20 randomEdge 0.2 44844 12.98 0.04
20 randomWalk 0.2 5426 27.55 9.040000000000001
20 random 0.3 1187 12.34 0.04
20 randomEdge 0.3 150803 14.65 0.04
20 randomWalk 0.3 11893 37.04 9.57
20 random 0.4 9086 12.22 0.04
20 randomEdge 0.4 356417 16.52 0.04
20 randomWalk 0.4 19704 38.89 8.91
20 random 0.5 43405 12.36 0.04
20 randomEdge 0.5 698402 18.77 0.04
20 randomWalk 0.5 33452 38.74 9.86
20 random 0.6 155782 15.46 0.05
20 randomEdge 0.6 1203032 17.11 0.08
20 randomWalk 0.6 44531 45.38 9.23
20 random 0.7 462249 19.82 0.04
20 randomEdge 0.7 1912727 22.01 0.04
20 randomWalk 0.7 67976 70.48 10.89
20 random 0.8 1166500 20.27 0.03
20 randomEdge 0.8 2849965 25.73 0.05
20 randomWalk 0.8 87324 71.14 10.23
20 random 0.9 2666653 24.47 0.04
20 randomEdge 0.9 4059891 27.21 0.05
20 randomWalk 0.9 105217 71.59 10.13
Error occurred
21 randomEdge 0.1 5577 11.88 0.03
21 randomWalk 0.1 792 29.23 9.71
Error occurred
21 randomEdge 0.2 45388 13.1 0.05
21 randomWalk 0.2 4925 39.93 9.76
21 random 0.3 1210 11.67 0.03
21 randomEdge 0.3 150785 15.780000000000001 0.03
21 randomWalk 0.3 11062 66.98 10.84
21 random 0.4 9129 12.280000000000001 0.03
21 randomEdge 0.4 357520 17.12 0.03
21 randomWalk 0.4 21517 68.83 10.56
21 random 0.5 43486 14.26 0.04
21 randomEdge 0.5 697587 18.830000000000002 0.05
21 randomWalk 0.5 29715 100.35000000000001 10.91
21 random 0.6 156738 16.41 0.03
21 randomEdge 0.6 1203338 21.51 0.03
21 randomWalk 0.6 45834 138.55 11.55
21 random 0.7 458623 19.43 0.03
21 randomEdge 0.7 1909508 22.79 0.03
21 randomWalk 0.7 65344 115.11 11.33
21 random 0.8 1172477 21.64 0.04
21 randomEdge 0.8 2850494 25.26 0.03
21 randomWalk 0.8 96678 148.55 11.43
21 random 0.9 2660849 27.43 0.06
21 randomEdge 0.9 4058467 30.150000000000002 0.05
21 randomWalk 0.9 110749 203.16 11.71
Error occurred
22 randomEdge 0.1 5556 19.98 0.05
22 randomWalk 0.1 861 57.52 13.24
Error occurred
22 randomEdge 0.2 44835 19.19 0.04
22 randomWalk 0.2 4624 106.11 12.84
22 random 0.3 1246 15.36 0.06
22 randomEdge 0.3 150664 23.3 0.04
22 randomWalk 0.3 10619 179.64000000000001 13.34
22 random 0.4 9181 17.8 0.04
22 randomEdge 0.4 357175 26.490000000000002 0.06
22 randomWalk 0.4 21787 193.46 13.280000000000001
22 random 0.5 43766 28.62 0.04
22 randomEdge 0.5 697686 31.88 0.04
22 randomWalk 0.5 33394 225.07 13.35
22 random 0.6 157167 25.47 0.04
22 randomEdge 0.6 1206610 35.03 0.04
22 randomWalk 0.6 50338 265.38 14.370000000000001
22 random 0.7 459449 31.8 0.04
22 randomEdge 0.7 1913688 40.82 0.04
22 randomWalk 0.7 65777 311.19 14.75
22 random 0.8 1169215 41.42 0.04
22 randomEdge 0.8 2855319 44.14 0.04
22 randomWalk 0.8 84725 412.75 14.43
22 random 0.9 2672961 44.25 0.04
22 randomEdge 0.9 4067306 52.67 0.05
22 randomWalk 0.9 115711 398.35 14.4
Error occurred
23 randomEdge 0.1 5614 12.58 0.03
23 randomWalk 0.1 1118 31.02 10.14
Error occurred
23 randomEdge 0.2 44566 15.07 0.03
23 randomWalk 0.2 5184 57.27 10.620000000000001
23 random 0.3 1232 12.64 0.04
23 randomEdge 0.3 149328 16.64 0.03
23 randomWalk 0.3 12600 83.72 11.46
23 random 0.4 8966 13.23 0.03
23 randomEdge 0.4 354262 18.25 0.03
23 randomWalk 0.4 20487 100.49000000000001 10.77
23 random 0.5 43631 15.42 0.03
23 randomEdge 0.5 688657 21.12 0.11
23 randomWalk 0.5 33279 127.8 10.9
23 random 0.6 154080 17.38 0.04
23 randomEdge 0.6 1191323 23.89 0.03
23 randomWalk 0.6 46607 139.46 10.66
23 random 0.7 454260 19.77 0.04
23 randomEdge 0.7 1890403 26.23 0.03
23 randomWalk 0.7 68931 171.72 11.75
23 random 0.8 1156423 26.14 0.04
23 randomEdge 0.8 2822097 30.69 0.03
23 randomWalk 0.8 88361 133.67000000000002 11.72
23 random 0.9 2633077 29.66 0.04
23 randomEdge 0.9 4015396 32.660000000000004 0.07
23 randomWalk 0.9 104669 200.4 13.06
Error occurred
24 randomEdge 0.1 5568 8.870000000000001 0.04
24 randomWalk 0.1 598 3.62 6.72
24 random 0.2 73 7.54 0.04
24 randomEdge 0.2 44468 8.82 0.04
24 randomWalk 0.2 4210 7.23 7.09
